,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,x,y
13002,12934.0,12746.0,12845.0,540,67
13003,12935.0,12747.0,12846.0,541,68
13004,12936.0,12748.0,12847.0,541,68
13005,12937.0,12749.0,12848.0,543,70
13006,12938.0,12750.0,12849.0,543,71
13007,12939.0,12751.0,12850.0,543,73
13008,12940.0,12752.0,12851.0,544,74
13009,12941.0,12753.0,12852.0,546,75
13010,12942.0,12754.0,12853.0,546,76
13011,12943.0,12755.0,12854.0,548,78
13012,12944.0,12756.0,12855.0,549,79
13013,12945.0,12757.0,12856.0,549,80
13014,12946.0,12758.0,12857.0,550,81
13015,12947.0,12759.0,12858.0,551,82
13016,12948.0,12760.0,12859.0,551,83
13017,12949.0,12761.0,12860.0,551,83
13018,12950.0,12762.0,12861.0,551,83
13019,12951.0,12763.0,12862.0,551,83
13020,12952.0,12764.0,12863.0,551,83
13021,12953.0,12765.0,12864.0,551,83
13022,12954.0,12766.0,12865.0,551,83
13023,12955.0,12767.0,12866.0,551,83
13024,12956.0,12768.0,12867.0,551,83
13025,12957.0,12769.0,12868.0,551,83
13026,12958.0,12770.0,12869.0,551,83
13027,12959.0,12771.0,12870.0,551,83
13028,12960.0,12772.0,12871.0,551,83
13029,12961.0,12773.0,12872.0,551,83
13030,12962.0,12774.0,12873.0,551,83
13031,12963.0,12775.0,12874.0,551,84
13032,12964.0,12776.0,12875.0,551,84
13033,12965.0,12777.0,12876.0,551,84
13034,12966.0,12778.0,12877.0,551,84
13035,12967.0,12779.0,12878.0,551,84
13036,12968.0,12780.0,12879.0,551,84
13037,12969.0,12781.0,12880.0,551,85
13038,12970.0,12782.0,12881.0,551,85
13039,12971.0,12783.0,12882.0,551,86
13040,12972.0,12784.0,12883.0,551,86
13041,12973.0,12785.0,12884.0,551,88
13042,12974.0,12786.0,12885.0,550,89
13043,12975.0,12787.0,12886.0,550,89
13044,12976.0,12788.0,12887.0,550,89
13045,12977.0,12789.0,12888.0,550,91
13046,12978.0,12790.0,12889.0,550,93
13047,12979.0,12791.0,12890.0,550,95
13048,12980.0,12792.0,12891.0,549,96
13049,12981.0,12793.0,12892.0,549,98
13050,12982.0,12794.0,12893.0,549,99
13051,12983.0,12795.0,12894.0,549,101
13052,12984.0,12796.0,12895.0,548,103
13053,12985.0,12797.0,12896.0,548,104
13054,12986.0,12798.0,12897.0,548,105
13055,12987.0,12799.0,12898.0,548,105
13056,12988.0,12800.0,12899.0,548,105
13057,12989.0,12801.0,12900.0,548,106
13058,12990.0,12802.0,12901.0,548,106
13059,12991.0,12803.0,12902.0,548,106
13060,12992.0,12804.0,12903.0,548,107
13061,12993.0,12805.0,12904.0,548,107
13062,12994.0,12806.0,12905.0,548,108
13063,12995.0,12807.0,12906.0,547,108
13064,12996.0,12808.0,12907.0,547,109
13065,12997.0,12809.0,12908.0,547,110
13066,12998.0,12810.0,12909.0,547,110
13067,12999.0,12811.0,12910.0,547,110
13068,13000.0,12812.0,12911.0,547,111
13069,13001.0,12813.0,12912.0,547,111
13070,13002.0,12814.0,12913.0,547,111
13071,13003.0,12815.0,12914.0,547,112
13072,13004.0,12816.0,12915.0,547,113
13073,13005.0,12817.0,12916.0,547,116
13074,13006.0,12818.0,12917.0,547,120
13075,13007.0,12819.0,12918.0,547,127
13076,13008.0,12820.0,12919.0,548,137
13077,13009.0,12821.0,12920.0,551,146
13078,13010.0,12822.0,12921.0,555,161
13079,13011.0,12823.0,12922.0,558,170
13080,13012.0,12824.0,12923.0,560,179
13081,13013.0,12825.0,12924.0,561,187
13082,13014.0,12826.0,12925.0,564,194
13083,13015.0,12827.0,12926.0,564,196
13084,13016.0,12828.0,12927.0,564,198
13085,13017.0,12829.0,12928.0,564,200
13086,13018.0,12830.0,12929.0,562,208
13087,13019.0,12831.0,12930.0,560,217
13088,13020.0,12832.0,12931.0,558,226
13089,13021.0,12833.0,12932.0,556,232
13090,13022.0,12834.0,12933.0,555,237
13091,13023.0,12835.0,12934.0,554,243
13092,13024.0,12836.0,12935.0,553,249
13093,13025.0,12837.0,12936.0,552,254
13094,13026.0,12838.0,12937.0,552,259
13095,13027.0,12839.0,12938.0,551,265
13096,13028.0,12840.0,12939.0,551,268
13097,13029.0,12841.0,12940.0,551,273
13098,13030.0,12842.0,12941.0,551,277
13099,13031.0,12843.0,12942.0,551,284
13100,13032.0,12844.0,12943.0,551,291
13101,13033.0,12845.0,12944.0,551,304
13102,13034.0,12846.0,12945.0,551,314
13103,13035.0,12847.0,12946.0,550,321
13104,13036.0,12848.0,12947.0,550,324
13105,13037.0,12849.0,12948.0,550,326
13106,13038.0,12850.0,12949.0,550,326
13107,13039.0,12851.0,12950.0,550,328
13108,13040.0,12852.0,12951.0,549,331
13109,13041.0,12853.0,12952.0,549,334
13110,13042.0,12854.0,12953.0,549,338
13111,13043.0,12855.0,12954.0,549,340
13112,13044.0,12856.0,12955.0,549,342
13113,13045.0,12857.0,12956.0,549,345
13114,13046.0,12858.0,12957.0,549,347
13115,13047.0,12859.0,12958.0,549,349
13116,13048.0,12860.0,12959.0,550,350
13117,13049.0,12861.0,12960.0,550,352
13118,13050.0,12862.0,12961.0,551,355
13119,13051.0,12863.0,12962.0,551,359
13120,13052.0,12864.0,12963.0,552,363
13121,13053.0,12865.0,12964.0,552,366
13122,13054.0,12866.0,12965.0,553,369
13123,13055.0,12867.0,12966.0,554,373
13124,13056.0,12868.0,12967.0,556,378
13125,13057.0,12869.0,12968.0,557,382
13126,13058.0,12870.0,12969.0,558,390
13127,13059.0,12871.0,12970.0,559,397
13128,13060.0,12872.0,12971.0,562,407
13129,13061.0,12873.0,12972.0,563,413
13130,13062.0,12874.0,12973.0,563,418
13131,13063.0,12875.0,12974.0,564,420
13132,13064.0,12876.0,12975.0,564,423
13133,13065.0,12877.0,12976.0,564,426
13134,13066.0,12878.0,12977.0,565,428
13135,13067.0,12879.0,12978.0,565,434
13136,13068.0,12880.0,12979.0,564,442
13137,13069.0,12881.0,12980.0,564,449
13138,13070.0,12882.0,12981.0,564,454
13139,13071.0,12883.0,12982.0,564,461
13140,13072.0,12884.0,12983.0,565,464
13141,13073.0,12885.0,12984.0,565,470
13142,13074.0,12886.0,12985.0,565,473
13143,,,,565,495
13144,,,,568,503
13145,,,,568,509
13146,,,,569,511
13147,,,,570,516
13148,,,,570,520
13149,,,,571,524
13150,,,,571,526
13151,,,,572,529
13152,,,,572,533
13153,13075.0,12887.0,12986.0,564,483
13154,13076.0,12888.0,12987.0,571,537
13155,13077.0,12889.0,12988.0,571,538
13156,13078.0,12890.0,12989.0,571,538
13157,13079.0,12891.0,12990.0,571,539
13158,13080.0,12892.0,12991.0,571,546
13159,13081.0,12893.0,12992.0,573,555
13160,13082.0,12894.0,12993.0,573,565
13161,13083.0,12895.0,12994.0,573,575
13162,13084.0,12896.0,12995.0,573,581
13163,13085.0,12897.0,12996.0,573,582
13164,13086.0,12898.0,12997.0,572,585
13165,13087.0,12899.0,12998.0,572,593
13166,13088.0,12900.0,12999.0,570,601
13167,13089.0,12901.0,13000.0,570,609
13168,13090.0,12902.0,13001.0,570,614
13169,13091.0,12903.0,13002.0,574,619
13170,13092.0,12904.0,13003.0,610,613
13171,13093.0,12905.0,13004.0,622,608
13172,13094.0,12906.0,13005.0,626,608
13173,13095.0,12907.0,13006.0,640,608
13174,13096.0,12908.0,13007.0,655,605
13175,13097.0,12909.0,13008.0,666,601
13176,13098.0,12910.0,13009.0,667,600
13177,13099.0,12911.0,13010.0,675,599
13178,13100.0,12912.0,13011.0,682,598
13179,13101.0,12913.0,13012.0,685,598
13180,13102.0,12914.0,13013.0,691,598
13181,13103.0,12915.0,13014.0,694,597
13182,13104.0,12916.0,13015.0,702,598
13183,13105.0,12917.0,13016.0,711,599
13184,13106.0,12918.0,13017.0,716,600
13185,13107.0,12919.0,13018.0,717,601
13186,13108.0,12920.0,13019.0,716,609
13187,13109.0,12921.0,13020.0,716,613
13188,13110.0,12922.0,13021.0,715,616
13189,13111.0,12923.0,13022.0,715,619
13190,13112.0,12924.0,13023.0,713,622
13191,13113.0,12925.0,13024.0,711,626
13192,13114.0,12926.0,13025.0,710,628
13193,13115.0,12927.0,13026.0,709,631
13194,13116.0,12928.0,13027.0,709,632
13195,13117.0,12929.0,13028.0,706,638
13196,13118.0,12930.0,13029.0,706,641
13197,13119.0,12931.0,13030.0,706,641
13198,13120.0,12932.0,13031.0,706,641
13199,13121.0,12933.0,13032.0,706,641
13200,13122.0,12934.0,13033.0,706,641
13201,13123.0,12935.0,13034.0,706,641
13202,13124.0,12936.0,13035.0,706,641
13203,13125.0,12937.0,13036.0,706,647
13204,13126.0,12938.0,13037.0,707,652
13205,13127.0,12939.0,13038.0,707,653
13206,13128.0,12940.0,13039.0,707,656
13207,13129.0,12941.0,13040.0,708,656
13208,13130.0,12942.0,13041.0,708,662
13209,13131.0,12943.0,13042.0,708,666
13210,13132.0,12944.0,13043.0,708,668
13211,13133.0,12945.0,13044.0,708,669
13212,13134.0,12946.0,13045.0,708,669
13213,13135.0,12947.0,13046.0,709,669
13214,13136.0,12948.0,13047.0,709,669
13215,13137.0,12949.0,13048.0,709,669
13216,13138.0,12950.0,13049.0,709,669
13217,13139.0,12951.0,13050.0,710,669
13218,13140.0,12952.0,13051.0,711,669
13219,13141.0,12953.0,13052.0,711,670
13220,13142.0,12954.0,13053.0,713,676
13221,13143.0,12955.0,13054.0,714,680
13222,13144.0,12956.0,13055.0,716,683
13223,13145.0,12957.0,13056.0,716,684
13224,13146.0,12958.0,13057.0,717,687
13225,13147.0,12959.0,13058.0,719,691
13226,13148.0,12960.0,13059.0,720,693
13227,13149.0,12961.0,13060.0,720,694
13228,13150.0,12962.0,13061.0,721,695
13229,13151.0,12963.0,13062.0,721,697
13230,13152.0,12964.0,13063.0,721,697
13231,13153.0,12965.0,13064.0,721,697
13232,13154.0,12966.0,13065.0,721,697
13233,13155.0,12967.0,13066.0,721,697
13234,13156.0,12968.0,13067.0,721,698
13235,13157.0,12969.0,13068.0,721,698
13236,13158.0,12970.0,13069.0,721,699
13237,13159.0,12971.0,13070.0,720,702
13238,13160.0,12972.0,13071.0,720,703
13239,13161.0,12973.0,13072.0,720,705
13240,13162.0,12974.0,13073.0,720,706
13241,13163.0,12975.0,13074.0,720,707
13242,13164.0,12976.0,13075.0,720,707
13243,13165.0,12977.0,13076.0,720,707
13244,13166.0,12978.0,13077.0,720,707
13245,13167.0,12979.0,13078.0,720,707
13246,13168.0,12980.0,13079.0,720,707
13247,13169.0,12981.0,13080.0,720,707
13248,13170.0,12982.0,13081.0,720,707
13249,13171.0,12983.0,13082.0,721,707
13250,13172.0,12984.0,13083.0,721,707
13251,13173.0,12985.0,13084.0,721,707
13252,13174.0,12986.0,13085.0,721,707
13253,13175.0,12987.0,13086.0,721,707
13254,13176.0,12988.0,13087.0,721,707
13255,13177.0,12989.0,13088.0,721,707
13256,13178.0,12990.0,13089.0,721,707
13257,13179.0,12991.0,13090.0,721,707
13258,13180.0,12992.0,13091.0,721,707
13259,13181.0,12993.0,13092.0,721,707
13260,13182.0,12994.0,13093.0,721,707
13261,13183.0,12995.0,13094.0,721,707
13262,13184.0,12996.0,13095.0,721,707
13263,13185.0,12997.0,13096.0,721,707
13264,13186.0,12998.0,13097.0,721,707
13265,13187.0,12999.0,13098.0,721,707
13266,13188.0,13000.0,13099.0,721,707
13267,13189.0,13001.0,13100.0,721,707
13268,13190.0,13002.0,13101.0,722,706
13269,13191.0,13003.0,13102.0,722,705
13270,13192.0,13004.0,13103.0,722,704
13271,13193.0,13005.0,13104.0,722,703
13272,13194.0,13006.0,13105.0,722,701
13273,13195.0,13007.0,13106.0,723,699
13274,13196.0,13008.0,13107.0,725,695
13275,13197.0,13009.0,13108.0,725,695
13276,13198.0,13010.0,13109.0,725,694
13277,13199.0,13011.0,13110.0,727,693
13278,13200.0,13012.0,13111.0,727,692
13279,13201.0,13013.0,13112.0,728,689
13280,13202.0,13014.0,13113.0,729,685
13281,13203.0,13015.0,13114.0,730,684
13282,13204.0,13016.0,13115.0,732,681
13283,13205.0,13017.0,13116.0,734,678
13284,13206.0,13018.0,13117.0,735,676
13285,13207.0,13019.0,13118.0,735,675
13286,13208.0,13020.0,13119.0,736,672
13287,13209.0,13021.0,13120.0,737,670
13288,13210.0,13022.0,13121.0,737,670
13289,13211.0,13023.0,13122.0,738,668
13290,13212.0,13024.0,13123.0,738,667
13291,13213.0,13025.0,13124.0,738,667
13292,13214.0,13026.0,13125.0,739,664
13293,13215.0,13027.0,13126.0,739,664
13294,13216.0,13028.0,13127.0,740,663
13295,13217.0,13029.0,13128.0,740,661
13296,13218.0,13030.0,13129.0,740,661
13297,13219.0,13031.0,13130.0,740,661
13298,13220.0,13032.0,13131.0,740,661
13299,13221.0,13033.0,13132.0,740,661
13300,13222.0,13034.0,13133.0,740,657
13301,13223.0,13035.0,13134.0,743,649
13302,13224.0,13036.0,13135.0,727,648
13303,13225.0,13037.0,13136.0,691,656
13304,13226.0,13038.0,13137.0,683,665
13305,13227.0,13039.0,13138.0,679,671
13306,13228.0,13040.0,13139.0,669,676
13307,13229.0,13041.0,13140.0,659,683
13308,13230.0,13042.0,13141.0,652,689
13309,13231.0,13043.0,13142.0,645,694
13310,13232.0,13044.0,13143.0,638,697
13311,13233.0,13045.0,13144.0,628,702
13312,13234.0,13046.0,13145.0,619,705
13313,13235.0,13047.0,13146.0,613,706
13314,13236.0,13048.0,13147.0,610,707
13315,13237.0,13049.0,13148.0,608,707
13316,13238.0,13050.0,13149.0,603,708
13317,13239.0,13051.0,13150.0,601,709
13318,13240.0,13052.0,13151.0,593,709
13319,13241.0,13053.0,13152.0,588,709
13320,13242.0,13054.0,13153.0,583,707
13321,13243.0,13055.0,13154.0,580,704
13322,13244.0,13056.0,13155.0,579,703
13323,13245.0,13057.0,13156.0,577,700
13324,13246.0,13058.0,13157.0,576,696
13325,13247.0,13059.0,13158.0,574,694
13326,13248.0,13060.0,13159.0,572,694
13327,13249.0,13061.0,13160.0,570,693
13328,13250.0,13062.0,13161.0,569,692
13329,13251.0,13063.0,13162.0,564,690
13330,13252.0,13064.0,13163.0,564,690
13331,13253.0,13065.0,13164.0,564,690
13332,13254.0,13066.0,13165.0,564,690
13333,13255.0,13067.0,13166.0,564,690
13334,13256.0,13068.0,13167.0,564,690
13335,13257.0,13069.0,13168.0,564,690
13336,13258.0,13070.0,13169.0,563,690
13337,13259.0,13071.0,13170.0,563,690
13338,13260.0,13072.0,13171.0,563,690
13339,13261.0,13073.0,13172.0,563,690
13340,13262.0,13074.0,13173.0,563,690
13341,13263.0,13075.0,13174.0,563,690
13342,13264.0,13076.0,13175.0,571,689
13343,13265.0,13077.0,13176.0,580,688
13344,13266.0,13078.0,13177.0,583,689
13345,13267.0,13079.0,13178.0,587,691
13346,13268.0,13080.0,13179.0,596,697
13347,13269.0,13081.0,13180.0,602,702
13348,13270.0,13082.0,13181.0,603,702
13349,13271.0,13083.0,13182.0,608,702
13350,13272.0,13084.0,13183.0,611,702
13351,13273.0,13085.0,13184.0,612,701
13352,13274.0,13086.0,13185.0,613,701
13353,13275.0,13087.0,13186.0,614,701
13354,13276.0,13088.0,13187.0,616,699
13355,13277.0,13089.0,13188.0,619,696
13356,13278.0,13090.0,13189.0,621,695
13357,13279.0,13091.0,13190.0,625,691
13358,13280.0,13092.0,13191.0,629,687
13359,13281.0,13093.0,13192.0,630,684
13360,13282.0,13094.0,13193.0,632,683
13361,13283.0,13095.0,13194.0,636,680
13362,13284.0,13096.0,13195.0,641,678
13363,13285.0,13097.0,13196.0,645,677
13364,13286.0,13098.0,13197.0,645,677
13365,13287.0,13099.0,13198.0,648,674
13366,13288.0,13100.0,13199.0,649,674
13367,13289.0,13101.0,13200.0,657,670
13368,13290.0,13102.0,13201.0,660,668
13369,13291.0,13103.0,13202.0,661,668
13370,13292.0,13104.0,13203.0,661,668
13371,13293.0,13105.0,13204.0,662,666
13372,13294.0,13106.0,13205.0,665,662
13373,13295.0,13107.0,13206.0,668,661
13374,13296.0,13108.0,13207.0,671,657
13375,13297.0,13109.0,13208.0,674,653
13376,13298.0,13110.0,13209.0,679,649
13377,13299.0,13111.0,13210.0,683,647
13378,13300.0,13112.0,13211.0,687,646
13379,13301.0,13113.0,13212.0,690,645
13380,13302.0,13114.0,13213.0,695,644
13381,13303.0,13115.0,13214.0,697,644
13382,13304.0,13116.0,13215.0,697,644
13383,13305.0,13117.0,13216.0,697,644
13384,13306.0,13118.0,13217.0,698,644
13385,13307.0,13119.0,13218.0,701,643
13386,13308.0,13120.0,13219.0,703,643
13387,13309.0,13121.0,13220.0,706,643
13388,13310.0,13122.0,13221.0,711,642
13389,13311.0,13123.0,13222.0,717,642
13390,13312.0,13124.0,13223.0,721,641
13391,13313.0,13125.0,13224.0,721,641
13392,13314.0,13126.0,13225.0,722,641
13393,13315.0,13127.0,13226.0,728,638
13394,13316.0,13128.0,13227.0,731,636
13395,13317.0,13129.0,13228.0,731,636
13396,13318.0,13130.0,13229.0,731,635
13397,13319.0,13131.0,13230.0,734,634
13398,13320.0,13132.0,13231.0,734,634
13399,13321.0,13133.0,13232.0,735,634
13400,13322.0,13134.0,13233.0,735,634
13401,13323.0,13135.0,13234.0,735,634
13402,13324.0,13136.0,13235.0,735,634
13403,13325.0,13137.0,13236.0,735,634
13404,13326.0,13138.0,13237.0,735,634
13405,13327.0,13139.0,13238.0,735,634
13406,13328.0,13140.0,13239.0,735,634
13407,13329.0,13141.0,13240.0,733,634
13408,13330.0,13142.0,13241.0,731,634
13409,13331.0,13143.0,13242.0,731,634
13410,13332.0,13144.0,13243.0,729,635
13411,13333.0,13145.0,13244.0,720,641
13412,13334.0,13146.0,13245.0,714,646
13413,13335.0,13147.0,13246.0,709,653
13414,13336.0,13148.0,13247.0,704,663
13415,13337.0,13149.0,13248.0,697,675
13416,13338.0,13150.0,13249.0,694,681
13417,13339.0,13151.0,13250.0,692,685
13418,13340.0,13152.0,13251.0,690,688
13419,13341.0,13153.0,13252.0,685,694
13420,13342.0,13154.0,13253.0,683,695
13421,13343.0,13155.0,13254.0,682,696
13422,13344.0,13156.0,13255.0,682,697
13423,13345.0,13157.0,13256.0,681,698
13424,13346.0,13158.0,13257.0,681,698
13425,13347.0,13159.0,13258.0,678,699
13426,13348.0,13160.0,13259.0,676,702
13427,13349.0,13161.0,13260.0,674,704
13428,13350.0,13162.0,13261.0,671,706
13429,13351.0,13163.0,13262.0,669,708
13430,13352.0,13164.0,13263.0,669,708
13431,13353.0,13165.0,13264.0,665,708
13432,13354.0,13166.0,13265.0,655,705
13433,13355.0,13167.0,13266.0,653,702
13434,13356.0,13168.0,13267.0,651,700
13435,13357.0,13169.0,13268.0,650,698
13436,13358.0,13170.0,13269.0,650,698
13437,13359.0,13171.0,13270.0,647,695
13438,13360.0,13172.0,13271.0,647,695
13439,13361.0,13173.0,13272.0,646,694
13440,13362.0,13174.0,13273.0,644,692
13441,13363.0,13175.0,13274.0,644,691
13442,13364.0,13176.0,13275.0,642,688
13443,13365.0,13177.0,13276.0,641,686
13444,13366.0,13178.0,13277.0,640,685
13445,13367.0,13179.0,13278.0,639,684
13446,13368.0,13180.0,13279.0,636,682
13447,13369.0,13181.0,13280.0,631,680
13448,13370.0,13182.0,13281.0,626,675
13449,13371.0,13183.0,13282.0,624,672
13450,13372.0,13184.0,13283.0,621,669
13451,13373.0,13185.0,13284.0,619,667
13452,13374.0,13186.0,13285.0,619,666
13453,13375.0,13187.0,13286.0,619,666
13454,13376.0,13188.0,13287.0,617,665
13455,13377.0,13189.0,13288.0,615,663
13456,13378.0,13190.0,13289.0,611,660
13457,13379.0,13191.0,13290.0,607,658
13458,13380.0,13192.0,13291.0,607,658
13459,13381.0,13193.0,13292.0,606,657
13460,13382.0,13194.0,13293.0,604,656
13461,13383.0,13195.0,13294.0,602,653
13462,13384.0,13196.0,13295.0,600,652
13463,13385.0,13197.0,13296.0,598,650
13464,13386.0,13198.0,13297.0,596,649
13465,13387.0,13199.0,13298.0,595,647
13466,13388.0,13200.0,13299.0,592,644
13467,13389.0,13201.0,13300.0,590,641
13468,13390.0,13202.0,13301.0,588,640
13469,13391.0,13203.0,13302.0,587,638
13470,13392.0,13204.0,13303.0,584,636
13471,13393.0,13205.0,13304.0,583,635
13472,13394.0,13206.0,13305.0,582,635
13473,13395.0,13207.0,13306.0,582,635
13474,13396.0,13208.0,13307.0,582,635
13475,13397.0,13209.0,13308.0,582,635
13476,13398.0,13210.0,13309.0,582,635
13477,13399.0,13211.0,13310.0,581,635
13478,13400.0,13212.0,13311.0,581,634
13479,13401.0,13213.0,13312.0,579,632
13480,13402.0,13214.0,13313.0,577,630
13481,13403.0,13215.0,13314.0,575,627
13482,13404.0,13216.0,13315.0,574,623
13483,13405.0,13217.0,13316.0,572,616
13484,13406.0,13218.0,13317.0,572,612
13485,13407.0,13219.0,13318.0,571,609
13486,13408.0,13220.0,13319.0,571,608
13487,13409.0,13221.0,13320.0,575,606
13488,13410.0,13222.0,13321.0,592,603
13489,13411.0,13223.0,13322.0,616,602
13490,13412.0,13224.0,13323.0,637,600
13491,13413.0,13225.0,13324.0,646,597
13492,13414.0,13226.0,13325.0,655,593
13493,13415.0,13227.0,13326.0,657,592
13494,13416.0,13228.0,13327.0,661,588
13495,13417.0,13229.0,13328.0,667,585
13496,13418.0,13230.0,13329.0,672,582
13497,13419.0,13231.0,13330.0,683,576
13498,13420.0,13232.0,13331.0,693,572
13499,13421.0,13233.0,13332.0,701,568
13500,13422.0,13234.0,13333.0,708,566
13501,13423.0,13235.0,13334.0,716,564
13502,13424.0,13236.0,13335.0,724,564
13503,13425.0,13237.0,13336.0,733,564
13504,13426.0,13238.0,13337.0,739,564
13505,13427.0,13239.0,13338.0,746,565
13506,13428.0,13240.0,13339.0,752,564
13507,13429.0,13241.0,13340.0,763,560
13508,13430.0,13242.0,13341.0,779,556
13509,13431.0,13243.0,13342.0,799,552
13510,13432.0,13244.0,13343.0,813,549
13511,13433.0,13245.0,13344.0,821,547
13512,13434.0,13246.0,13345.0,829,545
13513,13435.0,13247.0,13346.0,835,543
13514,13436.0,13248.0,13347.0,838,543
13515,13437.0,13249.0,13348.0,845,542
13516,13438.0,13250.0,13349.0,856,539
13517,13439.0,13251.0,13350.0,863,536
13518,13440.0,13252.0,13351.0,867,535
13519,13441.0,13253.0,13352.0,868,534
13520,13442.0,13254.0,13353.0,868,534
13521,13443.0,13255.0,13354.0,868,534
13522,13444.0,13256.0,13355.0,868,534
13523,13445.0,13257.0,13356.0,867,533
13524,13446.0,13258.0,13357.0,862,530
13525,13447.0,13259.0,13358.0,861,528
13526,13448.0,13260.0,13359.0,861,526
13527,13449.0,13261.0,13360.0,860,524
13528,13450.0,13262.0,13361.0,860,523
13529,13451.0,13263.0,13362.0,860,523
13530,13452.0,13264.0,13363.0,861,520
13531,13453.0,13265.0,13364.0,861,516
13532,13454.0,13266.0,13365.0,861,516
13533,13455.0,13267.0,13366.0,861,516
13534,13456.0,13268.0,13367.0,861,515
13535,13457.0,13269.0,13368.0,861,509
13536,13458.0,13270.0,13369.0,861,504
13537,13459.0,13271.0,13370.0,861,498
13538,13460.0,13272.0,13371.0,861,496
13539,13461.0,13273.0,13372.0,861,491
13540,13462.0,13274.0,13373.0,861,488
13541,13463.0,13275.0,13374.0,862,487
13542,13464.0,13276.0,13375.0,863,485
13543,13465.0,13277.0,13376.0,863,485
13544,13466.0,13278.0,13377.0,863,485
13545,13467.0,13279.0,13378.0,863,485
13546,13468.0,13280.0,13379.0,863,485
13547,13469.0,13281.0,13380.0,863,485
13548,13470.0,13282.0,13381.0,863,485
13549,13471.0,13283.0,13382.0,866,475
13550,13472.0,13284.0,13383.0,869,458
13551,13473.0,13285.0,13384.0,869,451
13552,13474.0,13286.0,13385.0,869,450
13553,13475.0,13287.0,13386.0,869,450
13554,13476.0,13288.0,13387.0,869,450
13555,13477.0,13289.0,13388.0,869,450
13556,13478.0,13290.0,13389.0,869,448
13557,13479.0,13291.0,13390.0,869,445
13558,13480.0,13292.0,13391.0,869,442
13559,13481.0,13293.0,13392.0,869,441
13560,13482.0,13294.0,13393.0,869,441
13561,13483.0,13295.0,13394.0,869,441
13562,13484.0,13296.0,13395.0,869,441
13563,13485.0,13297.0,13396.0,871,439
13564,13486.0,13298.0,13397.0,872,437
13565,13487.0,13299.0,13398.0,873,434
13566,13488.0,13300.0,13399.0,873,433
13567,13489.0,13301.0,13400.0,873,433
13568,13490.0,13302.0,13401.0,874,430
13569,13491.0,13303.0,13402.0,874,429
13570,13492.0,13304.0,13403.0,875,426
13571,13493.0,13305.0,13404.0,875,424
13572,13494.0,13306.0,13405.0,875,422
13573,13495.0,13307.0,13406.0,876,421
13574,13496.0,13308.0,13407.0,876,421
13575,13497.0,13309.0,13408.0,876,421
13576,13498.0,13310.0,13409.0,876,421
13577,13499.0,13311.0,13410.0,878,420
13578,13500.0,13312.0,13411.0,881,418
13579,13501.0,13313.0,13412.0,881,418
13580,13502.0,13314.0,13413.0,882,417
13581,13503.0,13315.0,13414.0,882,415
13582,13504.0,13316.0,13415.0,883,413
13583,13505.0,13317.0,13416.0,885,412
13584,13506.0,13318.0,13417.0,885,411
13585,13507.0,13319.0,13418.0,886,410
13586,13508.0,13320.0,13419.0,886,409
13587,13509.0,13321.0,13420.0,886,408
13588,13510.0,13322.0,13421.0,889,405
13589,13511.0,13323.0,13422.0,889,403
13590,13512.0,13324.0,13423.0,890,402
13591,13513.0,13325.0,13424.0,890,402
13592,13514.0,13326.0,13425.0,890,402
13593,13515.0,13327.0,13426.0,891,402
13594,13516.0,13328.0,13427.0,891,402
13595,13517.0,13329.0,13428.0,891,402
13596,13518.0,13330.0,13429.0,891,399
13597,13519.0,13331.0,13430.0,891,398
13598,13520.0,13332.0,13431.0,891,397
13599,13521.0,13333.0,13432.0,891,396
13600,13522.0,13334.0,13433.0,891,394
13601,13523.0,13335.0,13434.0,891,394
13602,13524.0,13336.0,13435.0,891,394
13603,13525.0,13337.0,13436.0,892,392
13604,13526.0,13338.0,13437.0,892,391
13605,13527.0,13339.0,13438.0,893,389
13606,13528.0,13340.0,13439.0,893,388
13607,13529.0,13341.0,13440.0,893,386
13608,13530.0,13342.0,13441.0,893,383
13609,13531.0,13343.0,13442.0,893,381
13610,13532.0,13344.0,13443.0,893,375
13611,13533.0,13345.0,13444.0,893,373
13612,13534.0,13346.0,13445.0,893,373
13613,13535.0,13347.0,13446.0,893,373
13614,13536.0,13348.0,13447.0,893,373
13615,13537.0,13349.0,13448.0,893,373
13616,13538.0,13350.0,13449.0,894,373
13617,13539.0,13351.0,13450.0,896,369
13618,13540.0,13352.0,13451.0,897,367
13619,13541.0,13353.0,13452.0,898,364
13620,13542.0,13354.0,13453.0,898,363
13621,13543.0,13355.0,13454.0,898,363
13622,13544.0,13356.0,13455.0,898,363
13623,13545.0,13357.0,13456.0,898,363
13624,13546.0,13358.0,13457.0,898,363
13625,13547.0,13359.0,13458.0,898,363
13626,13548.0,13360.0,13459.0,898,363
13627,13549.0,13361.0,13460.0,898,363
13628,13550.0,13362.0,13461.0,898,363
13629,13551.0,13363.0,13462.0,898,363
13630,13552.0,13364.0,13463.0,898,363
13631,13553.0,13365.0,13464.0,898,363
13632,13554.0,13366.0,13465.0,898,363
13633,13555.0,13367.0,13466.0,898,363
13634,13556.0,13368.0,13467.0,898,363
13635,13557.0,13369.0,13468.0,898,363
13636,13558.0,13370.0,13469.0,898,363
13637,13559.0,13371.0,13470.0,898,363
13638,13560.0,13372.0,13471.0,898,363
13639,13561.0,13373.0,13472.0,898,363
13640,13562.0,13374.0,13473.0,897,363
13641,13563.0,13375.0,13474.0,897,363
