,Unnamed: 0,x,y
17304,17305.0,395,268
17305,17306.0,394,273
17306,17307.0,394,279
17307,17308.0,393,283
17308,17309.0,393,284
17309,17310.0,393,286
17310,17311.0,393,286
17311,17312.0,392,288
17312,17313.0,391,292
17313,17314.0,390,296
17314,17315.0,390,300
17315,17316.0,390,304
17316,17317.0,390,305
17317,17318.0,390,305
17318,17319.0,390,305
17319,17320.0,390,305
17320,17321.0,390,305
17321,17322.0,390,307
17322,17323.0,389,308
17323,17324.0,389,308
17324,17325.0,389,309
17325,17326.0,389,310
17326,17327.0,387,313
17327,17328.0,387,315
17328,17329.0,386,316
17329,17330.0,385,321
17330,17331.0,384,326
17331,17332.0,384,328
17332,17333.0,384,328
17333,17334.0,384,328
17334,17335.0,384,328
17335,17336.0,383,329
17336,17337.0,383,330
17337,17338.0,382,332
17338,17339.0,381,334
17339,17340.0,381,335
17340,17341.0,381,335
17341,17342.0,381,336
17342,17343.0,380,338
17343,17344.0,379,340
17344,17345.0,379,343
17345,17346.0,379,345
17346,17347.0,378,347
17347,17348.0,378,351
17348,17349.0,377,356
17349,17350.0,376,361
17350,17351.0,376,362
17351,17352.0,375,367
17352,17353.0,375,372
17353,17354.0,374,374
17354,17355.0,374,375
17355,17356.0,374,375
17356,17357.0,374,376
17357,17358.0,374,378
17358,17359.0,373,380
17359,17360.0,373,381
17360,17361.0,373,381
17361,17362.0,373,381
17362,17363.0,373,381
17363,17364.0,373,381
17364,17365.0,373,381
17365,17366.0,373,381
17366,17367.0,373,383
17367,17368.0,373,386
17368,17369.0,372,391
17369,17370.0,372,392
17370,17371.0,372,393
17371,17372.0,371,394
17372,17373.0,370,397
17373,17374.0,367,400
17374,17375.0,367,401
17375,17376.0,367,401
17376,17377.0,367,401
17377,17378.0,367,401
17378,17379.0,367,408
17379,17380.0,367,408
17380,17381.0,367,408
17381,17382.0,367,408
17382,17383.0,367,408
17383,17384.0,367,408
17384,17385.0,367,408
17385,17386.0,367,408
17386,17387.0,367,408
17387,17388.0,367,408
17388,17389.0,367,408
17389,17390.0,367,408
17390,17391.0,366,408
17391,17392.0,366,410
17392,17393.0,365,412
17393,17394.0,364,414
17394,17395.0,363,417
17395,17396.0,361,422
17396,17397.0,360,426
17397,17398.0,360,427
17398,17399.0,360,427
17399,17400.0,359,428
17400,17401.0,358,429
17401,17402.0,358,431
17402,17403.0,357,432
17403,17404.0,357,433
17404,17405.0,356,434
17405,17406.0,356,436
17406,17407.0,355,438
17407,17408.0,355,440
17408,17409.0,355,441
17409,17410.0,355,443
17410,17411.0,355,444
17411,17412.0,355,446
17412,17413.0,355,447
17413,17414.0,355,449
17414,17415.0,355,450
17415,17416.0,354,451
17416,17417.0,354,452
17417,17418.0,354,453
17418,17419.0,354,455
17419,17420.0,354,456
17420,17421.0,354,456
17421,17422.0,353,457
17422,17423.0,353,457
17423,17424.0,353,459
17424,17425.0,353,460
17425,17426.0,353,460
17426,17427.0,353,460
17427,17428.0,353,460
17428,17429.0,353,460
17429,17430.0,353,460
17430,17431.0,353,460
17431,17432.0,353,460
17432,17433.0,353,460
17433,17434.0,353,460
17434,17435.0,353,460
17435,17436.0,353,460
17436,17437.0,353,460
17437,17438.0,353,460
17438,17439.0,353,460
17439,17440.0,353,460
17440,17441.0,353,460
17441,17442.0,353,459
17442,17443.0,353,458
17443,17444.0,353,458
17444,17445.0,352,456
17445,17446.0,352,453
17446,17447.0,352,451
17447,17448.0,352,450
17448,17449.0,352,449
17449,17450.0,352,449
17450,17451.0,352,449
17451,17452.0,352,449
17452,17453.0,352,446
17453,17454.0,351,442
17454,17455.0,351,439
17455,17456.0,352,429
17456,17457.0,353,421
17457,17458.0,354,418
17458,17459.0,354,417
17459,17460.0,354,417
17460,17461.0,354,417
17461,17462.0,354,417
17462,17463.0,354,414
17463,17464.0,354,414
17464,17465.0,354,413
17465,17466.0,355,411
17466,17467.0,355,410
17467,17468.0,355,409
17468,17469.0,355,408
17469,17470.0,355,406
17470,17471.0,356,403
17471,17472.0,356,403
17472,17473.0,356,403
17473,17474.0,356,403
17474,17475.0,356,402
17475,17476.0,356,397
17476,17477.0,355,394
17477,17478.0,355,394
17478,17479.0,355,394
17479,17480.0,355,394
17480,17481.0,354,396
17481,17482.0,353,398
17482,17483.0,353,402
17483,17484.0,353,407
17484,17485.0,353,413
17485,17486.0,353,417
17486,17487.0,353,420
17487,17488.0,353,424
17488,17489.0,352,428
17489,17490.0,352,430
17490,17491.0,352,433
17491,17492.0,352,435
17492,17493.0,351,438
17493,17494.0,351,441
17494,17495.0,351,444
17495,17496.0,351,447
17496,17497.0,351,450
17497,17498.0,351,451
17498,17499.0,351,453
17499,17500.0,351,455
17500,17501.0,351,456
17501,17502.0,351,458
17502,17503.0,351,460
17503,17504.0,351,461
17504,17505.0,351,462
17505,17506.0,351,463
17506,17507.0,351,465
17507,17508.0,350,469
17508,17509.0,350,472
17509,17510.0,350,476
17510,17511.0,350,480
17511,17512.0,350,484
17512,17513.0,351,487
17513,17514.0,351,489
17514,17515.0,351,492
17515,17516.0,351,493
17516,17517.0,352,494
17517,17518.0,354,497
17518,17519.0,355,503
17519,17520.0,356,505
17520,17521.0,356,506
17521,17522.0,356,509
17522,17523.0,356,513
17523,17524.0,356,516
17524,17525.0,356,521
17525,17526.0,356,526
17526,17527.0,356,530
17527,17528.0,356,532
17528,17529.0,356,537
17529,17530.0,356,540
17530,17531.0,356,543
17531,17532.0,356,545
17532,17533.0,355,547
17533,17534.0,355,549
17534,17535.0,355,550
17535,17536.0,355,551
17536,17537.0,355,552
17537,17538.0,355,552
17538,17539.0,355,552
17539,17540.0,355,552
17540,17541.0,355,552
17541,17542.0,355,552
17542,17543.0,355,552
17543,17544.0,355,552
17544,17545.0,355,552
17545,17546.0,355,551
17546,17547.0,355,551
17547,17548.0,355,551
17548,17549.0,355,551
17549,17550.0,354,549
17550,17551.0,354,548
17551,17552.0,353,546
17552,17553.0,353,546
17553,17554.0,353,546
17554,17555.0,353,546
17555,17556.0,353,546
17556,17557.0,352,545
17557,17558.0,352,543
17558,17559.0,351,543
17559,17560.0,351,542
17560,17561.0,351,541
17561,17562.0,350,539
17562,17563.0,350,539
17563,17564.0,350,538
17564,17565.0,349,537
17565,17566.0,349,536
17566,17567.0,349,536
17567,17568.0,349,536
17568,17569.0,348,536
17569,17570.0,348,534
17570,17571.0,348,534
17571,17572.0,347,534
17572,17573.0,347,534
17573,17574.0,347,534
17574,17575.0,347,534
17575,17576.0,347,534
17576,17577.0,347,534
17577,17578.0,347,534
17578,17579.0,347,534
17579,17580.0,347,534
17580,17581.0,347,534
17581,17582.0,347,534
17582,17583.0,347,534
17583,17584.0,347,534
17584,17585.0,347,535
17585,17586.0,347,537
17586,17587.0,347,538
17587,17588.0,347,540
17588,17589.0,348,541
17589,17590.0,348,544
17590,17591.0,349,545
17591,17592.0,349,546
17592,17593.0,349,547
17593,17594.0,349,548
17594,17595.0,349,550
17595,17596.0,349,552
17596,17597.0,349,552
17597,17598.0,349,554
17598,17599.0,350,557
17599,17600.0,350,560
17600,17601.0,350,561
17601,17602.0,350,563
17602,17603.0,351,565
17603,17604.0,351,568
17604,17605.0,351,571
17605,17606.0,352,574
17606,17607.0,353,577
17607,17608.0,354,581
17608,17609.0,354,584
17609,17610.0,355,585
17610,17611.0,355,587
17611,17612.0,357,589
17612,17613.0,361,593
17613,17614.0,363,595
17614,17615.0,363,595
17615,17616.0,364,596
17616,17617.0,364,596
17617,17618.0,365,597
17618,17619.0,366,598
17619,17620.0,368,600
17620,17621.0,370,602
17621,17622.0,371,603
17622,17623.0,372,604
17623,17624.0,374,606
17624,17625.0,376,609
17625,17626.0,378,611
17626,17627.0,378,612
17627,17628.0,379,612
17628,17629.0,380,614
17629,17630.0,381,616
17630,17631.0,382,618
17631,17632.0,383,620
17632,17633.0,386,625
17633,17634.0,389,629
17634,17635.0,390,631
17635,17636.0,390,632
17636,17637.0,390,633
17637,17638.0,390,634
17638,17639.0,390,634
17639,17640.0,390,635
17640,17641.0,390,635
17641,17642.0,390,635
17642,17643.0,390,635
17643,17644.0,391,635
17644,17645.0,391,635
17645,17646.0,391,634
17646,,394,636
17647,,394,636
17648,,394,635
17649,,397,632
17650,,397,632
17651,,397,632
17652,,397,632
17653,,397,632
17654,,397,632
17655,,399,630
17656,,399,630
17657,,399,628
17658,,399,628
17659,,399,628
17660,,399,628
17661,,399,628
17662,,399,628
17663,,399,629
17664,,399,633
17665,,399,633
17666,,399,633
17667,,399,633
17668,,399,633
17669,,399,633
17670,,400,632
17671,,400,632
17672,,400,632
17673,,409,614
17674,,403,621
17675,,403,621
17676,17647.0,391,633
17677,17651.0,397,620
17678,17652.0,397,620
17679,17653.0,397,620
17680,17654.0,397,620
17681,17655.0,403,617
17682,17656.0,405,616
17683,17657.0,408,614
17684,17658.0,408,614
17685,17659.0,408,614
17686,17660.0,408,613
17687,17661.0,409,607
17688,17662.0,409,605
17689,17663.0,409,602
17690,17664.0,409,596
17691,17665.0,409,590
17692,17666.0,410,586
17693,17667.0,410,581
17694,17668.0,411,576
17695,17669.0,411,573
17696,17670.0,411,565
17697,17671.0,412,560
17698,17672.0,413,552
17699,17673.0,413,542
17700,17674.0,413,535
17701,17675.0,414,531
17702,17676.0,414,530
17703,17677.0,414,530
17704,17678.0,414,530
17705,17679.0,413,528
17706,17680.0,413,525
17707,17681.0,413,520
17708,17682.0,413,517
17709,17683.0,414,512
17710,17684.0,414,506
17711,17685.0,414,501
17712,17686.0,414,498
17713,17687.0,414,495
17714,17688.0,414,490
17715,17689.0,414,484
17716,17692.0,413,470
17717,17697.0,412,464
17718,17698.0,405,487
17719,17699.0,403,518
17720,17700.0,405,555
17721,17701.0,403,590
17722,17702.0,403,596
17723,17703.0,403,605
17724,17704.0,404,611
17725,17705.0,409,619
17726,17706.0,414,636
17727,17707.0,413,655
17728,17708.0,410,664
17729,17709.0,407,681
17730,17710.0,406,692
17731,17711.0,405,700
17732,17712.0,405,701
17733,17713.0,412,690
17734,17714.0,413,683
17735,17715.0,406,679
17736,17716.0,396,671
17737,17717.0,390,665
17738,17718.0,385,660
17739,17719.0,378,648
17740,17720.0,366,619
17741,17721.0,365,605
17742,17722.0,363,598
17743,17723.0,360,592
17744,17724.0,358,589
17745,17725.0,356,584
17746,17726.0,350,574
17747,17727.0,346,563
17748,17728.0,344,555
17749,17729.0,342,546
17750,17730.0,341,535
17751,17731.0,338,526
17752,17732.0,337,524
17753,17733.0,337,524
17754,17734.0,335,522
17755,17735.0,331,516
17756,17736.0,330,514
17757,17737.0,330,513
17758,17738.0,328,509
17759,17739.0,325,503
17760,17740.0,323,499
17761,17741.0,321,496
17762,17742.0,319,492
17763,17743.0,314,481
17764,17744.0,311,476
17765,17745.0,309,471
17766,17746.0,307,464
17767,17747.0,305,457
17768,17748.0,303,451
17769,17749.0,302,446
17770,17750.0,300,441
17771,17751.0,298,431
17772,17752.0,296,425
17773,17753.0,295,420
17774,17754.0,293,416
17775,17755.0,289,406
17776,17756.0,286,397
17777,17757.0,285,393
17778,17758.0,284,391
17779,17759.0,282,388
17780,17760.0,280,380
17781,17761.0,278,375
17782,17762.0,277,371
17783,17763.0,276,367
17784,17764.0,274,361
17785,17765.0,272,355
17786,17766.0,270,351
17787,17767.0,269,347
17788,17768.0,267,343
17789,17769.0,265,338
17790,17770.0,262,331
17791,17771.0,257,321
17792,17772.0,255,315
17793,17773.0,253,311
17794,17774.0,251,304
17795,17775.0,249,299
17796,17776.0,246,292
17797,17777.0,241,283
17798,17778.0,238,275
17799,17779.0,236,272
17800,17780.0,236,272
17801,17781.0,233,263
17802,17782.0,231,259
17803,17783.0,231,258
17804,17784.0,230,255
17805,17785.0,229,250
17806,17786.0,228,248
17807,17787.0,229,241
17808,17788.0,229,223
17809,17789.0,228,217
17810,17790.0,227,217
17811,17791.0,217,189
17812,17792.0,217,191
17813,17793.0,217,191
17814,17794.0,215,185
17815,17795.0,210,175
17816,17796.0,209,173
17817,17797.0,210,171
17818,17798.0,205,166
17819,17799.0,195,154
17820,17800.0,195,154
17821,17801.0,193,147
17822,17802.0,193,147
17823,17803.0,188,135
17824,17804.0,188,135
17825,17805.0,188,126
17826,17806.0,188,124
17827,17807.0,187,123
17828,17808.0,186,117
17829,17809.0,188,112
17830,17810.0,187,111
17831,17811.0,186,105
17832,17812.0,185,102
17833,17813.0,185,99
17834,17814.0,183,95
17835,17815.0,181,89
17836,17816.0,177,80
17837,17817.0,174,74
17838,17818.0,172,69
17839,17819.0,170,59
17840,17820.0,169,50
17841,17821.0,169,46
17842,17822.0,168,43
17843,17823.0,167,39
17844,17824.0,166,36
17845,17825.0,165,32
17846,17826.0,163,27
17847,17827.0,161,22
17848,17828.0,160,17
17849,17829.0,160,17
17850,17830.0,160,17
17851,17831.0,160,17
17852,17832.0,159,20
17853,17833.0,159,21
17854,17834.0,157,25
17855,17835.0,155,33
17856,17836.0,153,45
17857,17837.0,153,47
17858,17838.0,153,47
17859,17839.0,153,49
17860,17840.0,154,59
17861,17841.0,155,67
17862,17842.0,155,67
17863,17843.0,155,67
17864,17844.0,155,67
17865,17845.0,155,67
17866,17846.0,155,68
17867,17847.0,155,68
17868,17848.0,155,68
17869,17849.0,155,68
17870,17850.0,154,65
17871,17851.0,154,60
17872,17852.0,154,60
17873,17853.0,153,65
17874,17854.0,154,74
17875,17855.0,154,87
17876,17856.0,154,89
17877,17857.0,153,92
17878,17858.0,153,102
17879,17859.0,153,105
17880,17860.0,153,105
17881,17861.0,153,105
17882,17862.0,153,105
17883,17863.0,153,105
17884,17864.0,153,105
17885,17865.0,153,105
17886,17866.0,155,111
17887,17867.0,157,118
17888,17868.0,157,118
17889,17869.0,157,118
17890,17870.0,157,118
17891,17871.0,156,126
17892,17872.0,155,132
17893,17873.0,155,132
17894,17874.0,153,135
17895,17875.0,152,137
17896,17876.0,151,142
17897,17877.0,150,146
17898,17878.0,149,149
17899,17879.0,149,151
17900,17880.0,149,151
17901,17881.0,149,151
17902,17882.0,149,151
17903,17883.0,166,153
17904,17884.0,166,162
17905,17885.0,166,168
17906,17886.0,166,168
17907,17887.0,166,168
17908,17888.0,163,170
17909,17889.0,157,176
17910,17890.0,154,179
17911,17891.0,154,181
17912,17892.0,153,183
17913,17893.0,153,183
17914,17894.0,153,183
17915,17895.0,152,184
17916,17896.0,151,188
17917,17897.0,150,194
17918,17898.0,150,197
17919,17899.0,150,199
17920,17900.0,150,199
17921,17901.0,150,199
17922,17902.0,150,201
17923,17903.0,150,205
17924,17904.0,150,206
17925,17905.0,150,211
17926,17906.0,151,216
17927,17907.0,151,221
17928,17908.0,152,224
17929,17909.0,152,224
17930,17910.0,152,224
17931,17911.0,152,224
17932,17912.0,152,230
17933,17913.0,152,233
17934,17914.0,152,234
17935,17915.0,152,234
17936,17916.0,152,235
17937,17917.0,152,237
17938,17918.0,152,238
17939,17919.0,152,239
17940,17920.0,152,240
17941,17921.0,152,240
17942,17922.0,152,240
17943,17923.0,152,242
17944,17924.0,152,251
17945,17925.0,152,257
17946,17926.0,152,259
17947,17927.0,152,261
17948,17928.0,152,266
17949,17929.0,152,269
17950,17930.0,152,276
17951,17931.0,152,279
17952,17932.0,153,281
17953,17933.0,153,282
17954,17934.0,153,283
17955,17935.0,153,284
17956,17936.0,153,287
17957,17937.0,153,288
17958,17938.0,153,288
17959,17939.0,153,288
17960,17940.0,153,288
17961,17941.0,153,289
17962,17942.0,154,289
17963,17943.0,154,293
17964,17944.0,154,297
17965,17945.0,154,300
17966,17946.0,154,302
17967,17947.0,155,307
17968,17948.0,156,312
17969,17949.0,156,315
17970,17950.0,157,318
17971,17951.0,157,320
17972,17952.0,157,322
17973,17953.0,158,323
17974,17954.0,158,325
17975,17955.0,158,326
17976,17956.0,158,329
17977,17957.0,158,331
17978,17958.0,157,334
17979,17959.0,157,337
17980,17960.0,156,341
17981,17961.0,155,345
17982,17962.0,154,349
17983,17963.0,153,354
17984,17964.0,153,359
17985,17965.0,152,362
17986,17966.0,152,364
17987,17967.0,152,365
17988,17968.0,152,365
17989,17969.0,152,366
17990,17970.0,152,366
17991,17971.0,152,366
17992,17972.0,152,366
17993,17973.0,151,367
17994,17974.0,151,368
17995,17975.0,151,369
17996,17976.0,150,371
17997,17977.0,150,372
17998,17978.0,150,373
17999,17979.0,149,375
18000,17980.0,148,377
18001,17981.0,148,378
18002,17982.0,148,379
18003,17983.0,147,381
18004,17984.0,147,383
18005,17985.0,145,386
18006,17986.0,145,386
18007,17987.0,145,389
18008,17988.0,144,391
18009,17989.0,143,393
18010,17990.0,143,394
18011,17991.0,143,396
18012,17992.0,142,397
18013,17993.0,142,399
18014,17994.0,142,400
18015,17995.0,141,401
18016,17996.0,141,403
18017,17997.0,141,405
18018,17998.0,141,409
18019,17999.0,140,412
18020,18000.0,140,416
18021,18001.0,140,421
18022,18002.0,140,422
18023,18003.0,140,430
18024,18004.0,140,435
18025,18005.0,140,439
18026,18006.0,140,442
18027,18007.0,140,444
18028,18008.0,140,446
18029,18009.0,140,447
18030,18010.0,140,449
18031,18011.0,140,451
18032,18012.0,140,453
18033,18013.0,140,454
18034,18014.0,139,456
18035,18015.0,139,457
18036,18016.0,139,459
18037,18017.0,139,460
18038,18018.0,139,462
18039,18019.0,139,464
18040,18020.0,139,465
18041,18021.0,139,466
18042,18022.0,139,468
18043,18023.0,138,469
18044,18024.0,138,471
18045,18025.0,138,473
18046,18026.0,138,476
18047,18027.0,138,478
18048,18028.0,138,479
18049,18029.0,138,485
18050,18030.0,138,488
18051,18031.0,138,490
18052,18032.0,138,492
18053,18033.0,138,494
18054,18034.0,138,495
18055,18035.0,138,496
18056,18036.0,138,497
18057,18037.0,138,499
18058,18038.0,138,500
18059,18039.0,138,501
18060,18040.0,138,501
18061,18041.0,138,504
18062,18042.0,139,507
18063,18043.0,139,509
18064,18044.0,139,511
18065,18045.0,139,513
18066,18046.0,139,514
18067,18047.0,139,516
18068,18048.0,139,518
18069,18049.0,139,520
18070,18050.0,139,524
18071,18051.0,139,525
18072,18052.0,139,531
18073,18053.0,139,533
18074,18054.0,139,534
18075,18055.0,139,537
18076,18056.0,140,538
18077,18057.0,140,540
18078,18058.0,140,542
18079,18059.0,140,544
18080,18060.0,140,546
18081,18061.0,139,549
18082,18062.0,139,552
18083,18063.0,139,555
18084,18064.0,139,559
18085,18065.0,139,562
18086,18066.0,139,566
18087,18067.0,139,569
18088,18068.0,138,574
18089,18069.0,138,578
18090,18070.0,138,582
18091,18071.0,138,586
18092,18072.0,138,588
18093,18073.0,138,591
18094,18074.0,138,593
18095,18075.0,138,596
18096,18076.0,137,598
18097,18077.0,137,599
18098,18078.0,137,601
18099,18079.0,137,602
18100,18080.0,137,603
18101,18081.0,137,604
18102,18082.0,137,606
18103,18083.0,136,607
18104,18084.0,136,608
18105,18085.0,136,609
18106,18086.0,136,611
18107,18087.0,136,611
18108,18088.0,136,612
18109,18089.0,136,613
18110,18090.0,136,613
18111,18091.0,136,614
18112,18092.0,135,615
18113,18093.0,135,615
18114,18094.0,135,617
18115,18095.0,134,619
18116,18096.0,134,621
18117,18097.0,134,623
18118,18098.0,133,625
18119,18099.0,133,628
18120,18100.0,132,630
18121,18101.0,131,633
18122,18102.0,131,635
18123,18103.0,130,638
18124,18104.0,129,639
18125,18105.0,129,641
18126,18106.0,129,643
18127,18107.0,128,645
18128,18108.0,128,647
18129,18109.0,127,650
18130,18110.0,127,652
18131,18111.0,127,654
18132,18112.0,126,656
18133,18113.0,126,658
18134,18114.0,126,660
18135,18115.0,126,662
18136,18116.0,125,664
18137,18117.0,125,666
18138,18118.0,125,667
18139,18119.0,125,668
18140,18120.0,125,669
18141,18121.0,125,671
18142,18122.0,125,672
18143,18123.0,125,673
18144,18124.0,125,675
18145,18125.0,125,676
18146,18126.0,125,677
18147,18127.0,125,678
18148,18128.0,125,679
18149,18129.0,125,680
18150,18130.0,125,682
18151,18131.0,125,683
18152,18132.0,125,684
18153,18133.0,125,686
18154,18134.0,125,687
18155,18135.0,125,687
18156,18136.0,125,688
18157,18137.0,125,690
18158,18138.0,127,691
18159,18139.0,128,692
18160,18140.0,129,693
18161,18141.0,130,694
18162,18142.0,133,696
18163,18143.0,135,698
18164,18144.0,138,699
18165,18145.0,140,700
18166,18146.0,140,701
18167,18147.0,140,701
18168,18148.0,140,701
18169,18149.0,140,701
18170,18150.0,141,701
18171,18151.0,141,702
18172,18152.0,142,703
18173,18153.0,143,703
18174,18154.0,145,704
18175,18155.0,146,704
18176,18156.0,148,705
18177,18157.0,150,706
18178,18158.0,151,706
18179,18159.0,152,706
18180,18160.0,152,706
18181,18161.0,154,707
18182,18162.0,157,708
18183,18163.0,161,709
18184,18164.0,164,709
18185,18165.0,165,709
18186,18166.0,165,709
18187,18167.0,165,709
18188,18168.0,165,709
18189,18169.0,166,709
18190,18170.0,167,709
18191,18171.0,168,709
18192,18172.0,170,709
18193,18173.0,173,709
18194,18174.0,175,709
18195,18175.0,178,709
18196,18176.0,179,709
18197,18177.0,179,709
18198,18178.0,179,709
18199,18179.0,179,709
18200,18180.0,180,709
18201,18181.0,182,708
18202,18182.0,183,708
18203,18183.0,185,708
18204,18184.0,187,708
18205,18185.0,189,708
18206,18186.0,192,708
18207,18187.0,193,708
18208,18188.0,194,708
18209,18189.0,195,708
18210,18190.0,197,707
18211,18191.0,199,707
18212,18192.0,202,707
18213,18193.0,205,707
18214,18194.0,207,707
18215,18195.0,209,708
18216,18196.0,210,708
18217,18197.0,212,708
18218,18198.0,213,708
18219,18199.0,214,708
18220,18200.0,215,708
18221,18201.0,217,708
18222,18202.0,219,708
18223,18203.0,222,708
18224,18204.0,224,708
18225,18205.0,224,708
18226,18206.0,225,708
18227,18207.0,225,708
18228,18208.0,225,708
18229,18209.0,225,708
18230,18210.0,225,708
18231,18211.0,225,708
18232,18212.0,225,708
18233,18213.0,228,708
18234,18214.0,231,707
18235,18215.0,235,707
18236,18216.0,237,707
18237,18217.0,239,707
18238,18218.0,240,707
18239,18219.0,241,707
18240,18220.0,242,706
18241,18221.0,244,705
18242,18222.0,246,704
18243,18223.0,247,703
18244,18224.0,249,703
18245,18225.0,251,701
18246,18226.0,253,701
18247,18227.0,256,699
18248,18228.0,259,698
18249,18229.0,261,697
18250,18230.0,262,696
18251,18231.0,264,694
18252,18232.0,268,691
18253,18233.0,271,687
18254,18234.0,274,684
18255,18235.0,276,682
18256,18236.0,277,681
18257,18237.0,278,680
18258,18238.0,279,679
18259,18239.0,280,678
18260,18240.0,281,678
18261,18241.0,282,677
18262,18242.0,284,676
18263,18243.0,285,675
18264,,276,671
18265,,276,671
18266,,276,671
18267,,276,671
18268,,276,671
18269,,276,671
18270,,276,671
18271,,276,671
18272,,276,671
18273,,276,671
18274,,276,671
18275,,276,671
18276,,277,670
18277,,278,670
18278,,278,670
18279,,279,670
18280,,279,670
18281,,285,662
18282,,285,662
18283,,285,662
18284,,285,662
18285,18244.0,275,672
18286,18245.0,279,672
18287,18246.0,279,672
18288,18247.0,280,672
18289,18248.0,282,672
18290,18249.0,283,672
18291,18250.0,284,671
18292,18251.0,285,668
18293,18252.0,286,668
18294,18253.0,286,668
18295,18254.0,286,668
18296,18255.0,285,665
18297,18256.0,284,662
18298,18257.0,284,662
18299,18258.0,284,661
18300,18259.0,284,657
18301,18260.0,283,655
18302,18261.0,283,652
18303,18262.0,283,647
18304,18263.0,283,642
18305,18264.0,282,639
18306,18265.0,281,637
18307,18266.0,279,635
18308,18267.0,278,634
18309,18268.0,277,630
18310,18269.0,276,628
18311,18270.0,274,626
18312,18271.0,273,624
18313,18272.0,273,623
18314,18273.0,272,621
18315,18274.0,270,618
18316,18275.0,269,618
18317,18276.0,268,614
18318,18277.0,266,606
18319,18278.0,265,603
18320,18279.0,263,595
18321,18280.0,263,594
18322,18281.0,261,585
18323,18282.0,261,585
18324,18283.0,265,584
18325,18284.0,269,582
18326,18285.0,264,575
18327,,267,574
18328,,267,574
18329,,267,573
18330,,268,573
18331,,268,573
18332,18287.0,274,571
18333,18289.0,318,558
18334,18290.0,343,550
18335,18291.0,370,540
18336,18292.0,389,531
18337,18293.0,402,526
18338,18294.0,419,513
18339,18295.0,439,502
18340,18296.0,462,494
18341,18297.0,486,488
18342,18298.0,502,482
18343,18299.0,528,475
18344,18300.0,538,468
18345,18301.0,550,468
18346,18302.0,559,476
18347,18303.0,581,488
18348,18304.0,593,503
18349,18305.0,599,511
18350,18306.0,612,523
18351,18307.0,617,534
18352,18308.0,622,540
18353,18309.0,628,550
18354,18310.0,636,563
18355,18311.0,644,570
18356,18312.0,658,573
18357,18313.0,675,590
18358,18314.0,682,596
18359,18315.0,691,602
18360,18316.0,702,611
18361,18317.0,709,614
18362,18318.0,717,619
18363,18319.0,721,622
18364,18320.0,728,635
18365,18321.0,741,646
18366,18322.0,758,657
18367,18323.0,771,666
18368,18324.0,779,671
18369,18325.0,786,677
18370,18326.0,796,684
18371,18327.0,805,692
18372,18328.0,806,693
18373,18329.0,811,701
18374,18330.0,824,708
18375,18331.0,841,699
18376,18332.0,850,694
18377,18333.0,858,686
18378,18334.0,861,680
18379,18335.0,865,675
18380,18336.0,867,672
18381,18337.0,869,669
18382,18338.0,875,663
18383,18339.0,882,659
18384,18340.0,890,657
18385,18341.0,898,655
18386,18342.0,898,655
18387,18343.0,907,651
18388,18344.0,916,647
18389,18345.0,923,644
18390,18346.0,930,641
18391,18347.0,937,637
18392,18348.0,943,634
18393,18349.0,946,633
18394,18350.0,954,630
18395,18351.0,962,628
18396,18352.0,969,625
18397,18353.0,975,622
18398,18354.0,981,620
18399,18355.0,987,618
18400,18356.0,1001,613
18401,18357.0,1012,607
18402,18358.0,1019,605
18403,18359.0,1021,604
18404,18360.0,1022,605
18405,18361.0,1024,607
18406,18362.0,1024,612
18407,18363.0,1026,619
18408,18364.0,1030,622
18409,18365.0,1030,623
18410,18366.0,1030,624
18411,18367.0,1030,626
18412,18368.0,1030,628
18413,18369.0,1036,634
18414,18370.0,1038,635
18415,18371.0,1039,635
18416,18372.0,1039,635
18417,18373.0,1039,635
18418,18374.0,1042,635
18419,18375.0,1042,635
18420,18376.0,1043,636
18421,18377.0,1047,638
18422,18378.0,1048,639
18423,18379.0,1048,639
18424,18380.0,1049,640
18425,18381.0,1051,641
18426,18382.0,1051,641
18427,18383.0,1053,642
18428,18384.0,1054,642
18429,18385.0,1054,642
18430,18386.0,1054,642
18431,18387.0,1056,643
18432,18388.0,1058,644
18433,18389.0,1059,646
18434,18390.0,1063,648
18435,18391.0,1064,649
18436,18392.0,1066,651
18437,18393.0,1068,652
18438,18394.0,1069,653
18439,18395.0,1071,655
18440,18396.0,1074,656
18441,18397.0,1076,656
18442,18398.0,1079,657
18443,18399.0,1081,658
18444,18400.0,1083,659
18445,18401.0,1085,659
18446,18402.0,1088,660
18447,18403.0,1092,661
18448,18404.0,1096,663
18449,18405.0,1099,664
18450,18406.0,1100,664
18451,18407.0,1101,665
18452,18408.0,1103,666
18453,18409.0,1105,667
18454,18410.0,1106,667
18455,18411.0,1108,669
18456,18412.0,1111,670
18457,18413.0,1112,670
18458,18414.0,1113,671
18459,18415.0,1115,672
18460,18416.0,1116,673
18461,18417.0,1117,673
18462,18418.0,1118,673
18463,18419.0,1120,674
18464,18420.0,1122,675
18465,18421.0,1124,676
18466,18422.0,1126,676
18467,18423.0,1128,677
18468,18424.0,1129,677
18469,18425.0,1129,678
18470,18426.0,1131,678
18471,18427.0,1134,679
18472,18428.0,1134,680
18473,18429.0,1134,680
18474,18430.0,1136,680
18475,18431.0,1137,681
18476,18432.0,1138,681
18477,18433.0,1139,682
18478,18434.0,1141,683
18479,18435.0,1144,683
18480,18436.0,1145,683
